Date,Station Id,Station Name,Elevation (ft),Precipitation Accumulation (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Depth (in) Start of Month Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF)
Apr-01,533,Horse Ridge,8199,17,12.5,,,,
May-01,533,Horse Ridge,8199,21.2,5.3,,,,
Jun-01,533,Horse Ridge,8199,21.7,0,,,,
Jul-01,533,Horse Ridge,8199,22.6,0,,,,
Aug-01,533,Horse Ridge,8199,24.4,0,,,,
Sep-01,533,Horse Ridge,8199,24.9,0,,,,
Oct-01,533,Horse Ridge,8199,0,0,,,,
Nov-01,533,Horse Ridge,8199,2.3,0.7,,,,
Dec-01,533,Horse Ridge,8199,6.1,3.1,,,,
Jan-02,533,Horse Ridge,8199,12.1,8.6,,,,
Feb-02,533,Horse Ridge,8199,15.6,12.6,,,,
Mar-02,533,Horse Ridge,8199,17.7,14.9,,,,
Apr-02,533,Horse Ridge,8199,22.1,18.3,,,,
May-02,533,Horse Ridge,8199,26,9,,,,
Jun-02,533,Horse Ridge,8199,28.6,0,,,,
Jul-02,533,Horse Ridge,8199,28.6,0,,,,
Aug-02,533,Horse Ridge,8199,29.5,0,,,,
Sep-02,533,Horse Ridge,8199,30,0,,,,
Oct-02,533,Horse Ridge,8199,0,0,,,,
Nov-02,533,Horse Ridge,8199,1.9,0.4,,31,58,13
Dec-02,533,Horse Ridge,8199,5.4,4.1,,26,47,1
Jan-03,533,Horse Ridge,8199,9.2,8.2,,31,53,17
Feb-03,533,Horse Ridge,8199,10.9,9.5,,23,47,-1
Mar-03,533,Horse Ridge,8199,14.1,13.3,,32,57,13
Apr-03,533,Horse Ridge,8199,17.8,15.7,,37,61,11
May-03,533,Horse Ridge,8199,19.9,4.1,,48,78,23
Jun-03,533,Horse Ridge,8199,22.5,0,,53,76,33
Jul-03,533,Horse Ridge,8199,24,0,0,67,85,51
Aug-03,533,Horse Ridge,8199,24.5,0,0,62,84,44
Sep-03,533,Horse Ridge,8199,25.8,0,0,52,76,26
Oct-03,533,Horse Ridge,8199,0,0,0,46,72,11
Nov-03,533,Horse Ridge,8199,1.1,0.5,,26,53,-4
Dec-03,533,Horse Ridge,8199,7.4,5.2,23,27,56,5
Jan-04,533,Horse Ridge,8199,12.6,10.3,53,24,53,0
Feb-04,533,Horse Ridge,8199,17.1,13.8,54,23,47,0
Mar-04,533,Horse Ridge,8199,20.2,18.1,62,37,67,13
Apr-04,533,Horse Ridge,8199,22.6,14.3,34,39,64,22
May-04,533,Horse Ridge,8199,25.3,5.4,14,46,67,26
Jun-04,533,Horse Ridge,8199,27.5,0,0,54,74,33
Jul-04,533,Horse Ridge,8199,29.2,0,0,61,79,43
Aug-04,533,Horse Ridge,8199,30.1,0,0,57,79,35
Sep-04,533,Horse Ridge,8199,32.5,0,0,50,76,26
Oct-04,533,Horse Ridge,8199,0,0,0,41,67,13
Nov-04,533,Horse Ridge,8199,6.7,4.1,24,30,63,1
Dec-04,533,Horse Ridge,8199,8.7,5.4,28,26,53,-3
Jan-05,533,Horse Ridge,8199,13.8,12.3,57,28,61,4
Feb-05,533,Horse Ridge,8199,18.3,16.3,54,28,50,7
Mar-05,533,Horse Ridge,8199,21.3,19.8,62,31,56,11
Apr-05,533,Horse Ridge,8199,25.2,23.8,68,38,60,15
May-05,533,Horse Ridge,8199,28.9,17,42,46,69,27
Jun-05,533,Horse Ridge,8199,32.8,0,0,51,78,28
Jul-05,533,Horse Ridge,8199,35.2,0,0,64,84,46
Aug-05,533,Horse Ridge,8199,35.3,0,0,60,80,36
Sep-05,533,Horse Ridge,8199,36.7,0,0,51,75,32
Oct-05,533,Horse Ridge,8199,0,0,0,43,70,23
Nov-05,533,Horse Ridge,8199,1.1,0,0,32,57,7
Dec-05,533,Horse Ridge,8199,6.4,4.5,23,24,53,-9
Jan-06,533,Horse Ridge,8199,14.8,13.2,57,25,56,4
Feb-06,533,Horse Ridge,8199,21.8,21.5,69,23,56,-8
Mar-06,533,Horse Ridge,8199,24.5,24.4,64,28,53,5
Apr-06,533,Horse Ridge,8199,30.6,29.5,75,40,65,17
May-06,533,Horse Ridge,8199,34.3,20.6,43,48,74,26
Jun-06,533,Horse Ridge,8199,36.2,0,0,58,79,35
Jul-06,533,Horse Ridge,8199,38.1,0,0,65,83,48
Aug-06,533,Horse Ridge,8199,39.2,0,0,60,79,39
Sep-06,533,Horse Ridge,8199,41,0,0,49,77,25
Oct-06,533,Horse Ridge,8199,0,0,0,39,67,19
Nov-06,533,Horse Ridge,8199,3.3,0,0,31,58,-5
Dec-06,533,Horse Ridge,8199,7.7,3.8,18,25,52,3
Jan-07,533,Horse Ridge,8199,10.6,6.9,30,20,53,-8
Feb-07,533,Horse Ridge,8199,12.6,8.6,36,27,54,1
Mar-07,533,Horse Ridge,8199,16.5,13.6,57,36,63,2
Apr-07,533,Horse Ridge,8199,19.6,11.6,33,40,69,12
May-07,533,Horse Ridge,8199,21.9,0,0,49,69,21
Jun-07,533,Horse Ridge,8199,23.7,0,0,58,77,30
Jul-07,533,Horse Ridge,8199,24.5,0,0,66,85,51
Aug-07,533,Horse Ridge,8199,25.1,0,0,62,83,45
Sep-07,533,Horse Ridge,8199,26.6,0,0,52,80,24
Oct-07,533,Horse Ridge,8199,0,0,0,42,67,20
Nov-07,533,Horse Ridge,8199,3.5,0,0,34,57,10
Dec-07,533,Horse Ridge,8199,4.5,0.7,7,19,49,-1
Jan-08,533,Horse Ridge,8199,10.1,6.5,40,19,46,-6
Feb-08,533,Horse Ridge,8199,17.4,14.4,68,24,53,3
Mar-08,533,Horse Ridge,8199,22.6,20.6,63,27,51,8
Apr-08,533,Horse Ridge,8199,26.7,24.3,68,33,62,8
May-08,533,Horse Ridge,8199,29,19.7,45,43,71,16
Jun-08,533,Horse Ridge,8199,31.2,0,0,54,79,28
Jul-08,533,Horse Ridge,8199,32.1,0,0,64,80,47
Aug-08,533,Horse Ridge,8199,32.1,0,0,61,82,38
Sep-08,533,Horse Ridge,8199,33.2,0,0,52,72,32
Oct-08,533,Horse Ridge,8199,0,0,0,42,74,16
Nov-08,533,Horse Ridge,8199,1.6,0,0,34,61,12
Dec-08,533,Horse Ridge,8199,3.8,1,5,22,46,0
Jan-09,533,Horse Ridge,8199,9.9,6.4,32,26,57,-4
Feb-09,533,Horse Ridge,8199,14.9,12.6,47,26,53,8
Mar-09,533,Horse Ridge,8199,18.4,17.5,52,30,60,6
Apr-09,533,Horse Ridge,8199,23.5,21.1,63,37,66,12
May-09,533,Horse Ridge,8199,28,14.1,33,47,71,25
Jun-09,533,Horse Ridge,8199,29.2,0,0,50,75,35
Jul-09,533,Horse Ridge,8199,35.1,0,0,61,81,38
Aug-09,533,Horse Ridge,8199,35.3,0,0,59,83,37
Sep-09,533,Horse Ridge,8199,36.1,0,0,56,78,21
Oct-09,533,Horse Ridge,8199,0,0.3,3,36,67,13
Nov-09,533,Horse Ridge,8199,3.5,0.5,3,34,63,7
Dec-09,533,Horse Ridge,8199,4.5,0.9,7,18,50,-6
Jan-10,533,Horse Ridge,8199,7.5,4.1,27,27,49,8
Feb-10,533,Horse Ridge,8199,10.9,7.8,40,25,47,4
Mar-10,533,Horse Ridge,8199,12.5,9.4,40,31,60,10
Apr-10,533,Horse Ridge,8199,14.2,10.7,41,36,69,15
May-10,533,Horse Ridge,8199,19.1,7.6,29,39,63,18
Jun-10,533,Horse Ridge,8199,24.3,0,0,53,77,26
Jul-10,533,Horse Ridge,8199,26.2,0,0,62,81,40
Aug-10,533,Horse Ridge,8199,26.5,0,0,59,82,34
Sep-10,533,Horse Ridge,8199,27.9,0,0,55,78,28
Oct-10,533,Horse Ridge,8199,0,0,0,44,78,19
Nov-10,533,Horse Ridge,8199,4.9,1.1,5,28,62,-9
Dec-10,533,Horse Ridge,8199,11.4,5.6,29,26,50,-7
Jan-11,533,Horse Ridge,8199,20.6,14.6,64,23,49,-6
Feb-11,533,Horse Ridge,8199,24.5,18,61,22,49,-18
Mar-11,533,Horse Ridge,8199,30.8,23,74,30,52,14
Apr-11,533,Horse Ridge,8199,35.5,31.1,82,32,59,14
May-11,533,Horse Ridge,8199,43.2,36.7,84,40,64,20
Jun-11,533,Horse Ridge,8199,48.4,25.2,55,52,74,27
Jul-11,533,Horse Ridge,8199,48.8,0,0,61,79,46
Aug-11,533,Horse Ridge,8199,49.8,0,0,62,81,46
Sep-11,533,Horse Ridge,8199,51.3,0,0,54,74,39
Oct-11,533,Horse Ridge,8199,0,0,0,41,70,22
Nov-11,533,Horse Ridge,8199,2.9,0,0,29,51,12
Dec-11,533,Horse Ridge,8199,7.5,3.7,19,23,52,-4
Jan-12,533,Horse Ridge,8199,8.7,5,26,26,50,-1
Feb-12,533,Horse Ridge,8199,14,10,46,23,41,7
Mar-12,533,Horse Ridge,8199,16.7,12.8,58,36,60,8
Apr-12,533,Horse Ridge,8199,18.6,8.5,27,41,71,15
May-12,533,Horse Ridge,8199,21.5,0.2,2,47,72,25
Jun-12,533,Horse Ridge,8199,23,0,0,57,78,25
Jul-12,533,Horse Ridge,8199,23,0,0,64,84,46
Aug-12,533,Horse Ridge,8199,23.6,0,0,64,85,48
Sep-12,533,Horse Ridge,8199,23.9,0,0,55,75,39
Oct-12,533,Horse Ridge,8199,0,0,0,41,69,15
Nov-12,533,Horse Ridge,8199,4.1,1.4,3,35,56,10
Dec-12,533,Horse Ridge,8199,6,2,7,23,45,1
Jan-13,533,Horse Ridge,8199,10.4,6.1,28,22,50,-10
Feb-13,533,Horse Ridge,8199,12.8,8.2,37,22,48,4
Mar-13,533,Horse Ridge,8199,14.6,10,39,32,60,6
Apr-13,533,Horse Ridge,8199,16.7,8.6,26,34,60,10
May-13,533,Horse Ridge,8199,20.5,4.8,14,46,72,18
Jun-13,533,Horse Ridge,8199,21.6,0,0,58,84,33
Jul-13,533,Horse Ridge,8199,21.6,0,0,64,82,48
Aug-13,533,Horse Ridge,8199,22.6,0,0,62,83,46
Sep-13,533,Horse Ridge,8199,24,0,0,51,79,27
Oct-13,533,Horse Ridge,8199,0,0,0,39,66,23
Nov-13,533,Horse Ridge,8199,1.5,0.3,1,33,60,11
Dec-13,533,Horse Ridge,8199,3.4,2,8,20,51,-12
Jan-14,533,Horse Ridge,8199,7.4,5.9,24,26,49,5
Feb-14,533,Horse Ridge,8199,11.3,10.6,39,27,51,0
Mar-14,533,Horse Ridge,8199,20,20.7,64,33,59,14
Apr-14,533,Horse Ridge,8199,24.6,24.4,61,37,63,13
May-14,533,Horse Ridge,8199,26.6,15.9,32,48,73,22
Jun-14,533,Horse Ridge,8199,28.5,0,0,53,73,29
Jul-14,533,Horse Ridge,8199,30.2,0,0,63,82,44
Aug-14,533,Horse Ridge,8199,33.3,0,0,56,77,39
Sep-14,533,Horse Ridge,8199,36.9,0,0,54,77,25
Oct-14,533,Horse Ridge,8199,0,0,0,45,66,24
Nov-14,533,Horse Ridge,8199,0.1,0,0,30,57,-4
Dec-14,533,Horse Ridge,8199,4.5,4.2,20,26,54,-12
Jan-15,533,Horse Ridge,8199,9.3,9.1,37,30,63,8
Feb-15,533,Horse Ridge,8199,11.2,10.7,34,31,58,-1
Mar-15,533,Horse Ridge,8199,13.5,13,38,38,65,9
Apr-15,533,Horse Ridge,8199,15.5,6.5,16,39,63,17
May-15,533,Horse Ridge,8199,17.5,0,0,44,72,29
Jun-15,533,Horse Ridge,8199,21.7,0,0,60,82,40
Jul-15,533,Horse Ridge,8199,23.1,0,0,59,79,37
Aug-15,533,Horse Ridge,8199,24.6,0,0,61,82,43
Sep-15,533,Horse Ridge,8199,25.8,0,0,56,76,32
Oct-15,533,Horse Ridge,8199,0,0,0,46,70,27
Nov-15,533,Horse Ridge,8199,1.3,0,0,28,56,2
Dec-15,533,Horse Ridge,8199,4.1,2,15,22,53,-1
Jan-16,533,Horse Ridge,8199,10.8,9.6,39,24,48,0
Feb-16,533,Horse Ridge,8199,16,15.1,57,29,57,1
Mar-16,533,Horse Ridge,8199,18.6,17.7,47,33,60,14
Apr-16,533,Horse Ridge,8199,23.7,22.1,55,39,67,20
May-16,533,Horse Ridge,8199,26.7,10.8,23,44,67,25
Jun-16,533,Horse Ridge,8199,30.8,0,0,60,81,38
Jul-16,533,Horse Ridge,8199,30.9,0,0,63,82,33
Aug-16,533,Horse Ridge,8199,30.9,0,0,61,82,39
Sep-16,533,Horse Ridge,8199,32.5,0,0,52,77,32
Oct-16,533,Horse Ridge,8199,0,0,0,44,64,24
Nov-16,533,Horse Ridge,8199,3.6,0,0,36,61,13
Dec-16,533,Horse Ridge,8199,6,2.2,12,21,44,-3
Jan-17,533,Horse Ridge,8199,13.5,9.7,37,22,50,-8
Feb-17,533,Horse Ridge,8199,24.4,22,68,29,53,4
Mar-17,533,Horse Ridge,8199,32.2,29.4,90,37,64,12
Apr-17,533,Horse Ridge,8199,37.1,30.1,66,36,61,16
May-17,533,Horse Ridge,8199,41.6,27.7,56,47,72,18
Jun-17,533,Horse Ridge,8199,42.9,0,0,57,77,32
Jul-17,533,Horse Ridge,8199,44,0,0,65,83,47
Aug-17,533,Horse Ridge,8199,44.2,0,0,62,83,43
Sep-17,533,Horse Ridge,8199,45.8,0,0,50,83,27
Oct-17,533,Horse Ridge,8199,0,0,0,39,64,19
Nov-17,533,Horse Ridge,8199,0.5,0,0,36,58,11
Dec-17,533,Horse Ridge,8199,5,2.8,9,28,58,4
Jan-18,533,Horse Ridge,8199,8.9,5.8,28,29,52,8
Feb-18,533,Horse Ridge,8199,11.6,8.5,33,24,46,-3
Mar-18,533,Horse Ridge,8199,14.3,11.2,45,31,59,10
Jul-12,1216,Huntington Horse,9652,0,0,0,58,,
Aug-12,1216,Huntington Horse,9652,2.3,0,0,59,,
Sep-12,1216,Huntington Horse,9652,2.8,0,0,52,,
Oct-12,1216,Huntington Horse,9652,0,0,0,40,,
Nov-12,1216,Huntington Horse,9652,0.6,0,0,34,,
Dec-12,1216,Huntington Horse,9652,3.5,2.4,9,20,,
Jan-13,1216,Huntington Horse,9652,8.5,8.3,33,20,,
Feb-13,1216,Huntington Horse,9652,11,10.8,44,19,36,0
Mar-13,1216,Huntington Horse,9652,12.8,13.2,44,29,51,3
Apr-13,1216,Huntington Horse,9652,14,11.9,32,32,54,11
May-13,1216,Huntington Horse,9652,16.9,13.8,28,42,66,17
Jun-13,1216,Huntington Horse,9652,20,0,0,57,77,36
Jul-13,1216,Huntington Horse,9652,20,0,0,60,75,46
Aug-13,1216,Huntington Horse,9652,21.9,0,0,57,72,43
Sep-13,1216,Huntington Horse,9652,24.2,0,0,48,67,24
Oct-13,1216,Huntington Horse,9652,0,0,0,36,57,20
Nov-13,1216,Huntington Horse,9652,3.4,1.1,6,30,55,11
Dec-13,1216,Huntington Horse,9652,5.5,4.3,13,21,52,-8
Jan-14,1216,Huntington Horse,9652,7.8,7.7,26,25,44,2
Feb-14,1216,Huntington Horse,9652,10.4,10.3,39,25,43,1
Mar-14,1216,Huntington Horse,9652,15.4,15.3,46,29,48,7
Apr-14,1216,Huntington Horse,9652,18.4,18.9,54,33,53,12
May-14,1216,Huntington Horse,9652,21,15.2,38,43,65,18
Jun-14,1216,Huntington Horse,9652,22.7,0,0,53,69,28
Jul-14,1216,Huntington Horse,9652,23,0,0,60,75,47
Aug-14,1216,Huntington Horse,9652,24,0,0,54,71,34
Sep-14,1216,Huntington Horse,9652,28.3,0,0,52,67,33
Oct-14,1216,Huntington Horse,9652,0,0,0,43,57,22
Nov-14,1216,Huntington Horse,9652,0.2,0,0,29,51,1
Dec-14,1216,Huntington Horse,9652,2.9,2.3,7,23,48,0
Jan-15,1216,Huntington Horse,9652,8.8,10.5,40,28,53,7
Feb-15,1216,Huntington Horse,9652,9.6,10.9,31,29,50,6
Mar-15,1216,Huntington Horse,9652,10.6,11.1,34,35,55,9
Apr-15,1216,Huntington Horse,9652,12.3,10.5,21,34,56,12
May-15,1216,Huntington Horse,9652,14.9,4.8,10,40,64,26
Jun-15,1216,Huntington Horse,9652,19.8,0,0,58,76,36
Jul-15,1216,Huntington Horse,9652,21.4,0,0,56,74,40
Aug-15,1216,Huntington Horse,9652,23.3,0,0,57,72,44
Sep-15,1216,Huntington Horse,9652,27,0,0,54,70,36
Oct-15,1216,Huntington Horse,9652,0,0,0,43,66,24
Nov-15,1216,Huntington Horse,9652,1.9,0,0,25,52,4
Dec-15,1216,Huntington Horse,9652,4.3,3.5,14,20,44,-5
Jan-16,1216,Huntington Horse,9652,9.6,11.1,35,22,39,5
Feb-16,1216,Huntington Horse,9652,14,15.7,46,28,52,3
Mar-16,1216,Huntington Horse,9652,14.9,16.6,41,29,57,13
Apr-16,1216,Huntington Horse,9652,17.4,19.6,49,35,55,19
May-16,1216,Huntington Horse,9652,20.7,16.7,39,41,60,22
Jun-16,1216,Huntington Horse,9652,23.2,0,0,58,75,39
Jul-16,1216,Huntington Horse,9652,23.4,0,0,60,78,37
Aug-16,1216,Huntington Horse,9652,24.4,0,0,57,74,39
Sep-16,1216,Huntington Horse,9652,25.4,0,0,49,68,30
Oct-16,1216,Huntington Horse,9652,0,0,0,42,57,24
Nov-16,1216,Huntington Horse,9652,1.4,0,0,33,55,5
Dec-16,1216,Huntington Horse,9652,4.5,4.4,20,22,40,-4
Jan-17,1216,Huntington Horse,9652,9.1,9.2,28,22,48,-5
Feb-17,1216,Huntington Horse,9652,19.5,18.4,52,27,48,0
Mar-17,1216,Huntington Horse,9652,24.7,22.9,64,33,53,8
Apr-17,1216,Huntington Horse,9652,27.9,23.9,56,32,53,15
May-17,1216,Huntington Horse,9652,31.3,23.5,51,42,64,18
Jun-17,1216,Huntington Horse,9652,32.2,0,0,56,74,31
Jul-17,1216,Huntington Horse,9652,32.3,0,0,61,76,49
Aug-17,1216,Huntington Horse,9652,34.2,0,0,58,74,45
Sep-17,1216,Huntington Horse,9652,35.9,0,0,48,74,25
Oct-17,1216,Huntington Horse,9652,0,0,0,39,57,18
Nov-17,1216,Huntington Horse,9652,0.4,0,0,36,52,10
Dec-17,1216,Huntington Horse,9652,1.1,0,0,28,48,6
Jan-18,1216,Huntington Horse,9652,2.7,1.5,4,28,47,3
Feb-18,1216,Huntington Horse,9652,5.2,4.8,15,21,39,-4
Mar-18,1216,Huntington Horse,9652,7.8,8.2,30,,,
Apr-79,543,Indian Canyon,9171,20.5,,,,,
May-79,543,Indian Canyon,9171,20.8,,,,,
Jun-79,543,Indian Canyon,9171,,,,,,
Jul-79,543,Indian Canyon,9171,,,,,,
Aug-79,543,Indian Canyon,9171,,,,,,
Sep-79,543,Indian Canyon,9171,,,,,,
Oct-79,543,Indian Canyon,9171,0,0,,,,
Nov-79,543,Indian Canyon,9171,1.6,0.3,,,,
Dec-79,543,Indian Canyon,9171,3.3,1.9,,,,
Jan-80,543,Indian Canyon,9171,3.4,2.6,,,,
Feb-80,543,Indian Canyon,9171,10.4,11.1,,,,
Mar-80,543,Indian Canyon,9171,16.3,16.1,,,,
Apr-80,543,Indian Canyon,9171,19.5,19.6,,,,
May-80,543,Indian Canyon,9171,20,13.8,,,,
Jun-80,543,Indian Canyon,9171,22.7,0,,,,
Jul-80,543,Indian Canyon,9171,24,0,,,,
Aug-80,543,Indian Canyon,9171,24.3,0,,,,
Sep-80,543,Indian Canyon,9171,24.8,0,,,,
Oct-80,543,Indian Canyon,9171,0,0,,,,
Nov-80,543,Indian Canyon,9171,3.1,0.9,,,,
Dec-80,543,Indian Canyon,9171,3.8,1.4,,,,
Jan-81,543,Indian Canyon,9171,4.4,2,,,,
Feb-81,543,Indian Canyon,9171,5.7,3.5,,,,
Mar-81,543,Indian Canyon,9171,6.5,4.4,,,,
Apr-81,543,Indian Canyon,9171,12.2,9.1,,,,
May-81,543,Indian Canyon,9171,13.8,0,,,,
Jun-81,543,Indian Canyon,9171,16.8,0,,,,
Jul-81,543,Indian Canyon,9171,17,0,,,,
Aug-81,543,Indian Canyon,9171,17.6,0,,,,
Sep-81,543,Indian Canyon,9171,21.8,0,,,,
Oct-81,543,Indian Canyon,9171,0,0,,,,
Nov-81,543,Indian Canyon,9171,5.1,2.1,,,,
Dec-81,543,Indian Canyon,9171,6.5,3.5,,,,
Jan-82,543,Indian Canyon,9171,9.4,6.4,,,,
Feb-82,543,Indian Canyon,9171,13.6,10.6,,,,
Mar-82,543,Indian Canyon,9171,14.5,12,,,,
Apr-82,543,Indian Canyon,9171,19.1,17.1,,,,
May-82,543,Indian Canyon,9171,19.5,8.5,,,,
Jun-82,543,Indian Canyon,9171,20.9,0,,,,
Jul-82,543,Indian Canyon,9171,21.3,0,,,,
Aug-82,543,Indian Canyon,9171,21.4,0,,,,
Sep-82,543,Indian Canyon,9171,23.4,0,,,,
Oct-82,543,Indian Canyon,9171,0,1.6,,,,
Nov-82,543,Indian Canyon,9171,1,0,,,,
Dec-82,543,Indian Canyon,9171,7.1,4.1,,,,
Jan-83,543,Indian Canyon,9171,9.7,6.9,,,,
Feb-83,543,Indian Canyon,9171,11.4,8.4,,,,
Mar-83,543,Indian Canyon,9171,15.7,12.5,,,,
Apr-83,543,Indian Canyon,9171,19,17.1,,,,
May-83,543,Indian Canyon,9171,21.5,20.5,,,,
Jun-83,543,Indian Canyon,9171,23.8,7.5,,,,
Jul-83,543,Indian Canyon,9171,24.3,0,,,,
Aug-83,543,Indian Canyon,9171,27.2,0,,,,
Sep-83,543,Indian Canyon,9171,28.1,0,,,,
Oct-83,543,Indian Canyon,9171,0,0,,,,
Nov-83,543,Indian Canyon,9171,2.1,0,,,,
Dec-83,543,Indian Canyon,9171,6.2,2.3,,,,
Jan-84,543,Indian Canyon,9171,10.3,7.1,,,,
Feb-84,543,Indian Canyon,9171,10.7,7.3,,,,
Mar-84,543,Indian Canyon,9171,11.8,8.7,,,,
Apr-84,543,Indian Canyon,9171,14.2,11.7,,,,
May-84,543,Indian Canyon,9171,16.3,11.6,,,,
Jun-84,543,Indian Canyon,9171,17,0,,,,
Jul-84,543,Indian Canyon,9171,18.8,0,,,,
Aug-84,543,Indian Canyon,9171,21.5,0,,,,
Sep-84,543,Indian Canyon,9171,23.8,0,,,,
Oct-84,543,Indian Canyon,9171,0,0,,,,
Nov-84,543,Indian Canyon,9171,4.1,2.2,,,,
Dec-84,543,Indian Canyon,9171,6,4,,,,
Jan-85,543,Indian Canyon,9171,9.7,7.1,,,,
Feb-85,543,Indian Canyon,9171,10.8,8.9,,,,
Mar-85,543,Indian Canyon,9171,12.1,9.5,,,,
Apr-85,543,Indian Canyon,9171,14.9,12.2,,,,
May-85,543,Indian Canyon,9171,16.3,3,,,,
Jun-85,543,Indian Canyon,9171,17.8,0,,,,
Jul-85,543,Indian Canyon,9171,18.6,0,,,,
Aug-85,543,Indian Canyon,9171,21.1,0,,,,
Sep-85,543,Indian Canyon,9171,21.6,0,,,,
Oct-85,543,Indian Canyon,9171,0,0,,,,
Nov-85,543,Indian Canyon,9171,1.3,0,,,,
Dec-85,543,Indian Canyon,9171,7.9,6.2,,,,
Jan-86,543,Indian Canyon,9171,9.3,7.6,,,,
Feb-86,543,Indian Canyon,9171,10.3,8.5,,,,
Mar-86,543,Indian Canyon,9171,17.6,17.3,,,,
Apr-86,543,Indian Canyon,9171,19.8,19.1,,,,
May-86,543,Indian Canyon,9171,23.3,17.6,,,,
Jun-86,543,Indian Canyon,9171,24,0,,,,
Jul-86,543,Indian Canyon,9171,24.8,0,,,,
Aug-86,543,Indian Canyon,9171,27,0,,,,
Sep-86,543,Indian Canyon,9171,27.7,0,,,,
Oct-86,543,Indian Canyon,9171,0,0.8,,,,
Nov-86,543,Indian Canyon,9171,3.3,0,,,,
Dec-86,543,Indian Canyon,9171,4.5,0.8,,,,
Jan-87,543,Indian Canyon,9171,4.9,1.4,,,,
Feb-87,543,Indian Canyon,9171,6.6,2.9,,,,
Mar-87,543,Indian Canyon,9171,8.9,5,,,,
Apr-87,543,Indian Canyon,9171,12.6,8.6,,,,
May-87,543,Indian Canyon,9171,13.6,0,,,,
Jun-87,543,Indian Canyon,9171,17.6,0,,,,
Jul-87,543,Indian Canyon,9171,18.3,0,,,,
Aug-87,543,Indian Canyon,9171,20.9,0,,,,
Sep-87,543,Indian Canyon,9171,22.5,0,,,,
Oct-87,543,Indian Canyon,9171,0,0,,,,
Nov-87,543,Indian Canyon,9171,1.7,0,,,,
Dec-87,543,Indian Canyon,9171,5.4,1.1,,,,
Jan-88,543,Indian Canyon,9171,7.8,3.5,,,,
Feb-88,543,Indian Canyon,9171,10.2,5.9,,,,
Mar-88,543,Indian Canyon,9171,10.9,6.6,,,,
Apr-88,543,Indian Canyon,9171,13.7,9.3,,,,
May-88,543,Indian Canyon,9171,16,3.8,,,,
Jun-88,543,Indian Canyon,9171,18.9,0,,,,
Jul-88,543,Indian Canyon,9171,18.9,0,,,,
Aug-88,543,Indian Canyon,9171,19.3,0,,,,
Sep-88,543,Indian Canyon,9171,22.4,0,,,,
Oct-88,543,Indian Canyon,9171,0,0,,,,
Nov-88,543,Indian Canyon,9171,0.5,0,,,,
Dec-88,543,Indian Canyon,9171,2.3,1.6,,,,
Jan-89,543,Indian Canyon,9171,5.5,4.2,,,,
Feb-89,543,Indian Canyon,9171,6.6,5.3,,,,
Mar-89,543,Indian Canyon,9171,8,7.1,,,,
Apr-89,543,Indian Canyon,9171,10.1,9.2,,,,
May-89,543,Indian Canyon,9171,10.7,0,,,,
Jun-89,543,Indian Canyon,9171,11.7,0,,,,
Jul-89,543,Indian Canyon,9171,12.4,0,,,,
Aug-89,543,Indian Canyon,9171,13.7,0,,,,
Sep-89,543,Indian Canyon,9171,16.1,0,,,,
Oct-89,543,Indian Canyon,9171,0,0,,,,
Nov-89,543,Indian Canyon,9171,1.6,0.7,,,,
Dec-89,543,Indian Canyon,9171,3.2,1.7,,,,
Jan-90,543,Indian Canyon,9171,3.5,1.9,,,,
Feb-90,543,Indian Canyon,9171,5.7,3.6,,,,
Mar-90,543,Indian Canyon,9171,10.1,8.4,,,,
Apr-90,543,Indian Canyon,9171,13,10.4,,,,
May-90,543,Indian Canyon,9171,14.8,0.2,,,,
Jun-90,543,Indian Canyon,9171,15.2,0,,,,
Jul-90,543,Indian Canyon,9171,16.9,0,,,,
Aug-90,543,Indian Canyon,9171,18.5,0,,,,
Sep-90,543,Indian Canyon,9171,18.8,0,,,,
Oct-90,543,Indian Canyon,9171,0,0,,,,
Nov-90,543,Indian Canyon,9171,1.4,0,,,,
Dec-90,543,Indian Canyon,9171,3,0.9,,,,
Jan-91,543,Indian Canyon,9171,5.1,2.6,,,,
Feb-91,543,Indian Canyon,9171,5.9,3.3,,,,
Mar-91,543,Indian Canyon,9171,6.6,4.1,,,,
Apr-91,543,Indian Canyon,9171,11,8.5,,,,
May-91,543,Indian Canyon,9171,12.4,7.3,,,,
Jun-91,543,Indian Canyon,9171,15.4,0.9,,,,
Jul-91,543,Indian Canyon,9171,16.5,0,,,,
Aug-91,543,Indian Canyon,9171,17.3,0,,,,
Sep-91,543,Indian Canyon,9171,19.1,0,,,,
Oct-91,543,Indian Canyon,9171,0,0,,,,
Nov-91,543,Indian Canyon,9171,3.2,2.1,,,,
Dec-91,543,Indian Canyon,9171,4.9,3.5,,,,
Jan-92,543,Indian Canyon,9171,5.3,3.5,,,,
Feb-92,543,Indian Canyon,9171,6.3,4.7,,,,
Mar-92,543,Indian Canyon,9171,8.6,7,,,,
Apr-92,543,Indian Canyon,9171,11,9.1,,,,
May-92,543,Indian Canyon,9171,11.3,0,,,,
Jun-92,543,Indian Canyon,9171,14.8,0,,,,
Jul-92,543,Indian Canyon,9171,15.8,0,,,,
Aug-92,543,Indian Canyon,9171,18.2,0,,,,
Sep-92,543,Indian Canyon,9171,21.6,0,,,,
