,Date,Station Id,Station Name,Elevation (ft),Precipitation Accumulation (in) Start of Month Values,Precipitation Increment (in),Snow Water Equivalent (in) Start of Month Values,Snow Depth (in) Start of Month Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF),year,month,Longitude,Latitude
17572,Apr-16,522,Hickerson Park,9122,11.7,4.4,11.8,42.0,35.0,59.0,10.0,2016,Apr,109.96666666666667,40.9
17573,May-16,522,Hickerson Park,9122,16.1,4.8,10.6,35.0,40.0,66.0,9.0,2016,May,109.96666666666667,40.9
17574,Jun-16,522,Hickerson Park,9122,20.9,1.5,0.0,0.0,55.0,82.0,29.0,2016,Jun,109.96666666666667,40.9
17575,Jul-16,522,Hickerson Park,9122,22.4,0.5,0.0,0.0,58.0,81.0,28.0,2016,Jul,109.96666666666667,40.9
17576,Aug-16,522,Hickerson Park,9122,22.9,0.9,0.0,0.0,55.0,85.0,28.0,2016,Aug,109.96666666666667,40.9
17577,Sep-16,522,Hickerson Park,9122,23.8,3.2,0.0,0.0,47.0,73.0,24.0,2016,Sep,109.96666666666667,40.9
17578,Oct-16,522,Hickerson Park,9122,0.0,1.3,0.0,0.0,40.0,64.0,8.0,2016,Oct,109.96666666666667,40.9
17579,Nov-16,522,Hickerson Park,9122,1.3,1.6,0.0,0.0,31.0,59.0,-12.0,2016,Nov,109.96666666666667,40.9
17580,Dec-16,522,Hickerson Park,9122,2.9,1.7,1.6,12.0,20.0,53.0,-20.0,2016,Dec,109.96666666666667,40.9
17581,Jan-17,522,Hickerson Park,9122,4.6,1.8,4.2,21.0,20.0,49.0,-29.0,2017,Jan,109.96666666666667,40.9
17582,Feb-17,522,Hickerson Park,9122,6.4,1.9,6.1,26.0,26.0,57.0,-19.0,2017,Feb,109.96666666666667,40.9
17583,Mar-17,522,Hickerson Park,9122,8.3,4.7,8.2,36.0,34.0,60.0,-5.0,2017,Mar,109.96666666666667,40.9
17584,Apr-17,522,Hickerson Park,9122,13.0,1.9,9.8,37.0,33.0,57.0,-1.0,2017,Apr,109.96666666666667,40.9
17585,May-17,522,Hickerson Park,9122,14.9,1.4,4.7,15.0,42.0,66.0,15.0,2017,May,109.96666666666667,40.9
17586,Jun-17,522,Hickerson Park,9122,16.3,0.6,0.0,0.0,53.0,76.0,28.0,2017,Jun,109.96666666666667,40.9
17587,Jul-17,522,Hickerson Park,9122,16.9,3.3,0.0,0.0,57.0,79.0,29.0,2017,Jul,109.96666666666667,40.9
17588,Aug-17,522,Hickerson Park,9122,20.2,1.8,0.0,0.0,54.0,77.0,32.0,2017,Aug,109.96666666666667,40.9
17589,Sep-17,522,Hickerson Park,9122,22.0,2.3,0.0,0.0,46.0,76.0,20.0,2017,Sep,109.96666666666667,40.9
17590,Oct-17,522,Hickerson Park,9122,0.0,0.8,0.0,0.0,36.0,63.0,6.0,2017,Oct,109.96666666666667,40.9
17591,Nov-17,522,Hickerson Park,9122,0.8,0.9,0.0,0.0,33.0,61.0,-7.0,2017,Nov,109.96666666666667,40.9
17592,Dec-17,522,Hickerson Park,9122,1.7,1.1,1.1,6.0,28.0,52.0,-4.0,2017,Dec,109.96666666666667,40.9
17593,Jan-18,522,Hickerson Park,9122,2.8,1.3,2.7,12.0,26.0,53.0,-10.0,2018,Jan,109.96666666666667,40.9
17594,Feb-18,522,Hickerson Park,9122,4.1,1.0,4.5,19.0,20.0,47.0,-23.0,2018,Feb,109.96666666666667,40.9
17595,Mar-18,522,Hickerson Park,9122,5.1,,5.8,25.0,27.0,52.0,-12.0,2018,Mar,109.96666666666667,40.9
17596,Sep-12,1223,Hobble Creek,7377,0.4,1.7,0.0,0.0,58.0,,,2012,Sep,111.36666666666666,40.18333333333333
17597,Oct-12,1223,Hobble Creek,7377,0.0,1.1,0.0,0.0,46.0,,,2012,Oct,111.36666666666666,40.18333333333333
17598,Nov-12,1223,Hobble Creek,7377,1.1,2.8,0.0,0.0,38.0,,,2012,Nov,111.36666666666666,40.18333333333333
17599,Dec-12,1223,Hobble Creek,7377,3.9,5.0,1.4,3.0,25.0,,,2012,Dec,111.36666666666666,40.18333333333333
17600,Jan-13,1223,Hobble Creek,7377,8.9,2.0,6.4,28.0,22.0,,,2013,Jan,111.36666666666666,40.18333333333333
17601,Feb-13,1223,Hobble Creek,7377,10.9,1.4,9.1,33.0,24.0,49.0,6.0,2013,Feb,111.36666666666666,40.18333333333333
17602,Mar-13,1223,Hobble Creek,7377,12.3,0.2,10.5,36.0,36.0,63.0,10.0,2013,Mar,111.36666666666666,40.18333333333333
17603,Apr-13,1223,Hobble Creek,7377,12.5,2.2,5.3,14.0,39.0,70.0,16.0,2013,Apr,111.36666666666666,40.18333333333333
17604,May-13,1223,Hobble Creek,7377,14.7,0.8,0.0,0.0,50.0,77.0,24.0,2013,May,111.36666666666666,40.18333333333333
17605,Jun-13,1223,Hobble Creek,7377,15.5,0.0,0.0,0.0,62.0,89.0,35.0,2013,Jun,111.36666666666666,40.18333333333333
17606,Jul-13,1223,Hobble Creek,7377,15.5,1.2,0.0,0.0,67.0,87.0,49.0,2013,Jul,111.36666666666666,40.18333333333333
17607,Aug-13,1223,Hobble Creek,7377,16.7,0.4,0.0,0.0,,,,2013,Aug,111.36666666666666,40.18333333333333
17608,Sep-13,1223,Hobble Creek,7377,17.1,3.5,0.0,0.0,53.0,82.0,28.0,2013,Sep,111.36666666666666,40.18333333333333
17609,Oct-13,1223,Hobble Creek,7377,0.0,2.2,0.0,0.0,42.0,69.0,24.0,2013,Oct,111.36666666666666,40.18333333333333
17610,Nov-13,1223,Hobble Creek,7377,2.2,1.3,0.2,1.0,36.0,60.0,16.0,2013,Nov,111.36666666666666,40.18333333333333
17611,Dec-13,1223,Hobble Creek,7377,3.5,2.5,1.1,5.0,23.0,49.0,-6.0,2013,Dec,111.36666666666666,40.18333333333333
17612,Jan-14,1223,Hobble Creek,7377,6.0,2.9,3.7,17.0,28.0,49.0,6.0,2014,Jan,111.36666666666666,40.18333333333333
17613,Feb-14,1223,Hobble Creek,7377,8.9,5.1,6.7,31.0,31.0,54.0,3.0,2014,Feb,111.36666666666666,40.18333333333333
17614,Mar-14,1223,Hobble Creek,7377,14.0,2.4,11.4,40.0,35.0,58.0,15.0,2014,Mar,111.36666666666666,40.18333333333333
17615,Apr-14,1223,Hobble Creek,7377,16.4,1.7,9.9,30.0,41.0,66.0,20.0,2014,Apr,111.36666666666666,40.18333333333333
17616,May-14,1223,Hobble Creek,7377,18.1,1.1,0.0,0.0,51.0,78.0,27.0,2014,May,111.36666666666666,40.18333333333333
17617,Jun-14,1223,Hobble Creek,7377,19.2,0.2,0.0,0.0,58.0,79.0,31.0,2014,Jun,111.36666666666666,40.18333333333333
17618,Jul-14,1223,Hobble Creek,7377,19.4,0.7,0.0,0.0,68.0,90.0,47.0,2014,Jul,111.36666666666666,40.18333333333333
17619,Aug-14,1223,Hobble Creek,7377,20.1,3.5,0.0,0.0,60.0,84.0,42.0,2014,Aug,111.36666666666666,40.18333333333333
17620,Sep-14,1223,Hobble Creek,7377,23.6,3.7,0.0,0.0,57.0,81.0,37.0,2014,Sep,111.36666666666666,40.18333333333333
17621,Oct-14,1223,Hobble Creek,7377,0.0,0.1,0.0,0.0,49.0,69.0,27.0,2014,Oct,111.36666666666666,40.18333333333333
17622,Nov-14,1223,Hobble Creek,7377,0.1,2.5,0.0,0.0,33.0,61.0,7.0,2014,Nov,111.36666666666666,40.18333333333333
17623,Dec-14,1223,Hobble Creek,7377,2.6,3.5,2.7,10.0,29.0,51.0,-4.0,2014,Dec,111.36666666666666,40.18333333333333
17624,Jan-15,1223,Hobble Creek,7377,6.1,1.3,5.5,26.0,31.0,58.0,7.0,2015,Jan,111.36666666666666,40.18333333333333
17625,Feb-15,1223,Hobble Creek,7377,7.4,0.6,6.4,22.0,35.0,59.0,13.0,2015,Feb,111.36666666666666,40.18333333333333
17626,Mar-15,1223,Hobble Creek,7377,8.0,1.5,6.0,18.0,41.0,67.0,10.0,2015,Mar,111.36666666666666,40.18333333333333
17627,Apr-15,1223,Hobble Creek,7377,9.5,1.2,0.0,0.0,42.0,68.0,19.0,2015,Apr,111.36666666666666,40.18333333333333
17628,May-15,1223,Hobble Creek,7377,10.7,4.3,0.0,0.0,47.0,76.0,31.0,2015,May,111.36666666666666,40.18333333333333
17629,Jun-15,1223,Hobble Creek,7377,15.0,0.3,0.0,0.0,64.0,87.0,40.0,2015,Jun,111.36666666666666,40.18333333333333
17630,Jul-15,1223,Hobble Creek,7377,15.3,1.3,0.0,0.0,63.0,84.0,43.0,2015,Jul,111.36666666666666,40.18333333333333
17631,Aug-15,1223,Hobble Creek,7377,16.6,1.1,0.0,0.0,65.0,85.0,46.0,2015,Aug,111.36666666666666,40.18333333333333
17632,Sep-15,1223,Hobble Creek,7377,17.7,1.0,0.0,0.0,60.0,83.0,37.0,2015,Sep,111.36666666666666,40.18333333333333
17633,Oct-15,1223,Hobble Creek,7377,0.0,1.0,0.0,0.0,50.0,77.0,30.0,2015,Oct,111.36666666666666,40.18333333333333
17634,Nov-15,1223,Hobble Creek,7377,1.0,1.7,0.0,0.0,31.0,62.0,11.0,2015,Nov,111.36666666666666,40.18333333333333
17635,Dec-15,1223,Hobble Creek,7377,2.7,5.1,1.7,9.0,25.0,49.0,1.0,2015,Dec,111.36666666666666,40.18333333333333
17636,Jan-16,1223,Hobble Creek,7377,7.8,3.5,6.1,30.0,26.0,47.0,8.0,2016,Jan,111.36666666666666,40.18333333333333
17637,Feb-16,1223,Hobble Creek,7377,11.3,1.4,8.9,37.0,31.0,56.0,5.0,2016,Feb,111.36666666666666,40.18333333333333
17638,Mar-16,1223,Hobble Creek,7377,12.7,2.3,9.6,27.0,37.0,60.0,20.0,2016,Mar,111.36666666666666,40.18333333333333
17639,Apr-16,1223,Hobble Creek,7377,15.0,2.3,6.4,18.0,42.0,69.0,26.0,2016,Apr,111.36666666666666,40.18333333333333
17640,May-16,1223,Hobble Creek,7377,17.3,1.7,0.0,0.0,49.0,74.0,30.0,2016,May,111.36666666666666,40.18333333333333
17641,Jun-16,1223,Hobble Creek,7377,19.0,0.3,0.0,0.0,64.0,87.0,41.0,2016,Jun,111.36666666666666,40.18333333333333
17642,Jul-16,1223,Hobble Creek,7377,19.3,0.1,0.0,0.0,68.0,91.0,40.0,2016,Jul,111.36666666666666,40.18333333333333
17643,Aug-16,1223,Hobble Creek,7377,19.4,0.2,0.0,0.0,65.0,88.0,46.0,2016,Aug,111.36666666666666,40.18333333333333
17644,Sep-16,1223,Hobble Creek,7377,19.6,2.1,0.0,0.0,55.0,79.0,35.0,2016,Sep,111.36666666666666,40.18333333333333
17645,Oct-16,1223,Hobble Creek,7377,0.0,1.4,0.0,0.0,49.0,69.0,28.0,2016,Oct,111.36666666666666,40.18333333333333
17646,Nov-16,1223,Hobble Creek,7377,1.4,2.5,0.0,0.0,39.0,65.0,12.0,2016,Nov,111.36666666666666,40.18333333333333
17647,Dec-16,1223,Hobble Creek,7377,3.9,5.2,2.0,14.0,25.0,48.0,-3.0,2016,Dec,111.36666666666666,40.18333333333333
17648,Jan-17,1223,Hobble Creek,7377,9.1,10.1,6.0,24.0,24.0,49.0,-9.0,2017,Jan,111.36666666666666,40.18333333333333
17649,Feb-17,1223,Hobble Creek,7377,19.2,6.6,16.0,54.0,32.0,56.0,3.0,2017,Feb,111.36666666666666,40.18333333333333
17650,Mar-17,1223,Hobble Creek,7377,25.8,2.7,19.6,58.0,39.0,67.0,14.0,2017,Mar,111.36666666666666,40.18333333333333
17651,Apr-17,1223,Hobble Creek,7377,28.5,2.0,11.5,32.0,40.0,65.0,21.0,2017,Apr,111.36666666666666,40.18333333333333
17652,May-17,1223,Hobble Creek,7377,30.5,0.9,0.0,0.0,51.0,76.0,23.0,2017,May,111.36666666666666,40.18333333333333
17653,Jun-17,1223,Hobble Creek,7377,31.4,0.4,0.0,0.0,62.0,85.0,35.0,2017,Jun,111.36666666666666,40.18333333333333
17654,Jul-17,1223,Hobble Creek,7377,31.8,0.6,0.0,0.0,68.0,89.0,47.0,2017,Jul,111.36666666666666,40.18333333333333
17655,Aug-17,1223,Hobble Creek,7377,32.4,0.2,0.0,0.0,65.0,87.0,45.0,2017,Aug,111.36666666666666,40.18333333333333
17656,Sep-17,1223,Hobble Creek,7377,32.6,2.8,0.0,0.0,54.0,87.0,30.0,2017,Sep,111.36666666666666,40.18333333333333
17657,Oct-17,1223,Hobble Creek,7377,0.0,0.3,0.0,0.0,43.0,69.0,24.0,2017,Oct,111.36666666666666,40.18333333333333
17658,Nov-17,1223,Hobble Creek,7377,0.3,1.1,0.0,0.0,40.0,59.0,14.0,2017,Nov,111.36666666666666,40.18333333333333
17659,Dec-17,1223,Hobble Creek,7377,1.4,2.0,0.2,1.0,29.0,53.0,8.0,2017,Dec,111.36666666666666,40.18333333333333
17660,Jan-18,1223,Hobble Creek,7377,3.4,2.2,2.3,12.0,31.0,54.0,10.0,2018,Jan,111.36666666666666,40.18333333333333
17661,Feb-18,1223,Hobble Creek,7377,5.6,1.8,4.4,17.0,28.0,50.0,2.0,2018,Feb,111.36666666666666,40.18333333333333
17662,Mar-18,1223,Hobble Creek,7377,7.4,,6.2,24.0,34.0,55.0,11.0,2018,Mar,111.36666666666666,40.18333333333333
17663,Oct-85,528,Hole-in-Rock,9168,0.0,1.8,0.0,,,,,1985,Oct,110.18333333333334,40.916666666666664
17664,Nov-85,528,Hole-in-Rock,9168,1.8,2.9,0.0,,,,,1985,Nov,110.18333333333334,40.916666666666664
17665,Dec-85,528,Hole-in-Rock,9168,4.7,0.7,2.5,,,,,1985,Dec,110.18333333333334,40.916666666666664
17666,Jan-86,528,Hole-in-Rock,9168,5.4,0.4,3.0,,,,,1986,Jan,110.18333333333334,40.916666666666664
17667,Feb-86,528,Hole-in-Rock,9168,5.8,2.1,3.6,,,,,1986,Feb,110.18333333333334,40.916666666666664
17668,Mar-86,528,Hole-in-Rock,9168,7.9,2.1,5.7,,,,,1986,Mar,110.18333333333334,40.916666666666664
17669,Apr-86,528,Hole-in-Rock,9168,10.0,3.7,7.4,,,,,1986,Apr,110.18333333333334,40.916666666666664
17670,May-86,528,Hole-in-Rock,9168,13.7,2.3,7.2,,,,,1986,May,110.18333333333334,40.916666666666664
17671,Jun-86,528,Hole-in-Rock,9168,16.0,1.6,0.0,,,,,1986,Jun,110.18333333333334,40.916666666666664
17672,Jul-86,528,Hole-in-Rock,9168,17.6,1.2,0.0,,,,,1986,Jul,110.18333333333334,40.916666666666664
17673,Aug-86,528,Hole-in-Rock,9168,18.8,2.0,0.0,,,,,1986,Aug,110.18333333333334,40.916666666666664
17674,Sep-86,528,Hole-in-Rock,9168,20.8,1.7,0.0,,,,,1986,Sep,110.18333333333334,40.916666666666664
17675,Oct-86,528,Hole-in-Rock,9168,0.0,3.5,0.0,,,,,1986,Oct,110.18333333333334,40.916666666666664
17676,Nov-86,528,Hole-in-Rock,9168,3.5,1.1,0.5,,,,,1986,Nov,110.18333333333334,40.916666666666664
17677,Dec-86,528,Hole-in-Rock,9168,4.6,0.6,2.5,,,,,1986,Dec,110.18333333333334,40.916666666666664
17678,Jan-87,528,Hole-in-Rock,9168,5.2,1.4,2.5,,,,,1987,Jan,110.18333333333334,40.916666666666664
17679,Feb-87,528,Hole-in-Rock,9168,6.6,1.8,4.1,,,,,1987,Feb,110.18333333333334,40.916666666666664
17680,Mar-87,528,Hole-in-Rock,9168,8.4,3.8,5.9,,,,,1987,Mar,110.18333333333334,40.916666666666664
17681,Apr-87,528,Hole-in-Rock,9168,12.2,1.5,9.9,,,,,1987,Apr,110.18333333333334,40.916666666666664
17682,May-87,528,Hole-in-Rock,9168,13.7,4.0,1.6,,,,,1987,May,110.18333333333334,40.916666666666664
17683,Jun-87,528,Hole-in-Rock,9168,17.7,1.0,0.0,,,,,1987,Jun,110.18333333333334,40.916666666666664
17684,Jul-87,528,Hole-in-Rock,9168,18.7,2.3,0.0,,,,,1987,Jul,110.18333333333334,40.916666666666664
17685,Aug-87,528,Hole-in-Rock,9168,21.0,2.4,0.0,,,,,1987,Aug,110.18333333333334,40.916666666666664
17686,Sep-87,528,Hole-in-Rock,9168,23.4,0.5,0.0,,,,,1987,Sep,110.18333333333334,40.916666666666664
17687,Oct-87,528,Hole-in-Rock,9168,0.0,0.6,0.0,,,,,1987,Oct,110.18333333333334,40.916666666666664
17688,Nov-87,528,Hole-in-Rock,9168,0.6,1.7,0.0,,,,,1987,Nov,110.18333333333334,40.916666666666664
17689,Dec-87,528,Hole-in-Rock,9168,2.3,2.4,1.2,,,,,1987,Dec,110.18333333333334,40.916666666666664
17690,Jan-88,528,Hole-in-Rock,9168,4.7,1.2,3.1,,,,,1988,Jan,110.18333333333334,40.916666666666664
17691,Feb-88,528,Hole-in-Rock,9168,5.9,0.9,4.5,,,,,1988,Feb,110.18333333333334,40.916666666666664
17692,Mar-88,528,Hole-in-Rock,9168,6.8,3.6,5.4,,,,,1988,Mar,110.18333333333334,40.916666666666664
17693,Apr-88,528,Hole-in-Rock,9168,10.4,1.9,8.9,,,,,1988,Apr,110.18333333333334,40.916666666666664
17694,May-88,528,Hole-in-Rock,9168,12.3,2.3,4.0,,,,,1988,May,110.18333333333334,40.916666666666664
17695,Jun-88,528,Hole-in-Rock,9168,14.6,2.0,0.0,,,,,1988,Jun,110.18333333333334,40.916666666666664
17696,Jul-88,528,Hole-in-Rock,9168,16.6,0.5,0.0,,,,,1988,Jul,110.18333333333334,40.916666666666664
17697,Aug-88,528,Hole-in-Rock,9168,17.1,1.3,0.0,,,,,1988,Aug,110.18333333333334,40.916666666666664
17698,Sep-88,528,Hole-in-Rock,9168,18.4,0.7,0.0,,,,,1988,Sep,110.18333333333334,40.916666666666664
17699,Oct-88,528,Hole-in-Rock,9168,0.0,0.1,0.0,,,,,1988,Oct,110.18333333333334,40.916666666666664
17700,Nov-88,528,Hole-in-Rock,9168,0.1,1.8,0.0,,,,,1988,Nov,110.18333333333334,40.916666666666664
17701,Dec-88,528,Hole-in-Rock,9168,1.9,1.2,1.5,,,,,1988,Dec,110.18333333333334,40.916666666666664
17702,Jan-89,528,Hole-in-Rock,9168,3.1,0.6,2.9,,,,,1989,Jan,110.18333333333334,40.916666666666664
17703,Feb-89,528,Hole-in-Rock,9168,3.7,1.6,3.5,,,,,1989,Feb,110.18333333333334,40.916666666666664
17704,Mar-89,528,Hole-in-Rock,9168,5.3,2.3,5.1,,,,,1989,Mar,110.18333333333334,40.916666666666664
17705,Apr-89,528,Hole-in-Rock,9168,7.6,2.0,6.4,,,,,1989,Apr,110.18333333333334,40.916666666666664
17706,May-89,528,Hole-in-Rock,9168,9.6,2.7,0.0,,,,,1989,May,110.18333333333334,40.916666666666664
17707,Jun-89,528,Hole-in-Rock,9168,12.3,2.2,0.2,,,,,1989,Jun,110.18333333333334,40.916666666666664
17708,Jul-89,528,Hole-in-Rock,9168,14.5,1.4,0.0,,,,,1989,Jul,110.18333333333334,40.916666666666664
17709,Aug-89,528,Hole-in-Rock,9168,15.9,3.2,0.0,,,,,1989,Aug,110.18333333333334,40.916666666666664
17710,Sep-89,528,Hole-in-Rock,9168,19.1,2.0,0.0,,,,,1989,Sep,110.18333333333334,40.916666666666664
17711,Oct-89,528,Hole-in-Rock,9168,0.0,0.9,0.0,,,,,1989,Oct,110.18333333333334,40.916666666666664
17712,Nov-89,528,Hole-in-Rock,9168,0.9,0.8,0.3,,,,,1989,Nov,110.18333333333334,40.916666666666664
17713,Dec-89,528,Hole-in-Rock,9168,1.7,0.8,0.9,,,,,1989,Dec,110.18333333333334,40.916666666666664
17714,Jan-90,528,Hole-in-Rock,9168,2.5,1.1,1.8,,,,,1990,Jan,110.18333333333334,40.916666666666664
17715,Feb-90,528,Hole-in-Rock,9168,3.6,1.4,3.0,,,,,1990,Feb,110.18333333333334,40.916666666666664
17716,Mar-90,528,Hole-in-Rock,9168,5.0,2.7,4.5,,,,,1990,Mar,110.18333333333334,40.916666666666664
17717,Apr-90,528,Hole-in-Rock,9168,7.7,1.8,7.3,,,,,1990,Apr,110.18333333333334,40.916666666666664
17718,May-90,528,Hole-in-Rock,9168,9.5,1.8,0.5,,,,,1990,May,110.18333333333334,40.916666666666664
17719,Jun-90,528,Hole-in-Rock,9168,11.3,1.9,0.1,,,,,1990,Jun,110.18333333333334,40.916666666666664
17720,Jul-90,528,Hole-in-Rock,9168,13.2,1.8,0.0,,,,,1990,Jul,110.18333333333334,40.916666666666664
17721,Aug-90,528,Hole-in-Rock,9168,15.0,1.4,0.0,,,,,1990,Aug,110.18333333333334,40.916666666666664
17722,Sep-90,528,Hole-in-Rock,9168,16.4,1.6,0.0,,,,,1990,Sep,110.18333333333334,40.916666666666664
17723,Oct-90,528,Hole-in-Rock,9168,0.0,1.0,0.0,,,,,1990,Oct,110.18333333333334,40.916666666666664
17724,Nov-90,528,Hole-in-Rock,9168,1.0,1.1,0.0,,,,,1990,Nov,110.18333333333334,40.916666666666664
17725,Dec-90,528,Hole-in-Rock,9168,2.1,1.1,1.5,,,,,1990,Dec,110.18333333333334,40.916666666666664
17726,Jan-91,528,Hole-in-Rock,9168,3.2,1.1,2.4,,,,,1991,Jan,110.18333333333334,40.916666666666664
17727,Feb-91,528,Hole-in-Rock,9168,4.3,0.5,3.4,,,,,1991,Feb,110.18333333333334,40.916666666666664
17728,Mar-91,528,Hole-in-Rock,9168,4.8,2.2,3.9,,,,,1991,Mar,110.18333333333334,40.916666666666664
17729,Apr-91,528,Hole-in-Rock,9168,7.0,3.0,6.1,,,,,1991,Apr,110.18333333333334,40.916666666666664
17730,May-91,528,Hole-in-Rock,9168,10.0,4.6,8.0,,,,,1991,May,110.18333333333334,40.916666666666664
17731,Jun-91,528,Hole-in-Rock,9168,14.6,1.4,0.0,,,,,1991,Jun,110.18333333333334,40.916666666666664
17732,Jul-91,528,Hole-in-Rock,9168,16.0,2.4,0.0,,,,,1991,Jul,110.18333333333334,40.916666666666664
17733,Aug-91,528,Hole-in-Rock,9168,18.4,3.8,0.0,,,,,1991,Aug,110.18333333333334,40.916666666666664
17734,Sep-91,528,Hole-in-Rock,9168,22.2,2.4,0.0,,,,,1991,Sep,110.18333333333334,40.916666666666664
17735,Oct-91,528,Hole-in-Rock,9168,0.0,2.5,0.0,,,,,1991,Oct,110.18333333333334,40.916666666666664
17736,Nov-91,528,Hole-in-Rock,9168,2.5,2.3,1.5,,,,,1991,Nov,110.18333333333334,40.916666666666664
17737,Dec-91,528,Hole-in-Rock,9168,4.8,0.5,4.3,,,,,1991,Dec,110.18333333333334,40.916666666666664
17738,Jan-92,528,Hole-in-Rock,9168,5.3,1.2,4.4,,,,,1992,Jan,110.18333333333334,40.916666666666664
17739,Feb-92,528,Hole-in-Rock,9168,6.5,0.8,4.6,,,,,1992,Feb,110.18333333333334,40.916666666666664
17740,Mar-92,528,Hole-in-Rock,9168,7.3,2.1,5.0,,,,,1992,Mar,110.18333333333334,40.916666666666664
17741,Apr-92,528,Hole-in-Rock,9168,9.4,1.4,6.3,,,,,1992,Apr,110.18333333333334,40.916666666666664
17742,May-92,528,Hole-in-Rock,9168,10.8,2.0,0.0,,,,,1992,May,110.18333333333334,40.916666666666664
17743,Jun-92,528,Hole-in-Rock,9168,12.8,1.5,0.0,,,,,1992,Jun,110.18333333333334,40.916666666666664
17744,Jul-92,528,Hole-in-Rock,9168,14.3,0.9,0.0,,,,,1992,Jul,110.18333333333334,40.916666666666664
17745,Aug-92,528,Hole-in-Rock,9168,15.2,1.1,0.0,,,,,1992,Aug,110.18333333333334,40.916666666666664
17746,Sep-92,528,Hole-in-Rock,9168,16.3,0.7,0.0,,,,,1992,Sep,110.18333333333334,40.916666666666664
17747,Oct-92,528,Hole-in-Rock,9168,0.0,1.3,0.0,,,,,1992,Oct,110.18333333333334,40.916666666666664
17748,Nov-92,528,Hole-in-Rock,9168,1.3,2.5,0.2,,,,,1992,Nov,110.18333333333334,40.916666666666664
17749,Dec-92,528,Hole-in-Rock,9168,3.8,1.3,2.1,,,,,1992,Dec,110.18333333333334,40.916666666666664
17750,Jan-93,528,Hole-in-Rock,9168,5.1,1.5,3.0,,,,,1993,Jan,110.18333333333334,40.916666666666664
17751,Feb-93,528,Hole-in-Rock,9168,6.6,1.7,5.2,,,,,1993,Feb,110.18333333333334,40.916666666666664
17752,Mar-93,528,Hole-in-Rock,9168,8.3,1.4,7.1,,,,,1993,Mar,110.18333333333334,40.916666666666664
17753,Apr-93,528,Hole-in-Rock,9168,9.7,2.4,7.9,,,,,1993,Apr,110.18333333333334,40.916666666666664
17754,May-93,528,Hole-in-Rock,9168,12.1,2.7,5.9,,,,,1993,May,110.18333333333334,40.916666666666664
17755,Jun-93,528,Hole-in-Rock,9168,14.8,1.3,0.0,,,,,1993,Jun,110.18333333333334,40.916666666666664
17756,Jul-93,528,Hole-in-Rock,9168,16.1,1.3,0.0,,,,,1993,Jul,110.18333333333334,40.916666666666664
17757,Aug-93,528,Hole-in-Rock,9168,17.4,2.2,0.0,,,,,1993,Aug,110.18333333333334,40.916666666666664
17758,Sep-93,528,Hole-in-Rock,9168,19.6,1.0,0.0,,,,,1993,Sep,110.18333333333334,40.916666666666664
17759,Oct-93,528,Hole-in-Rock,9168,0.0,2.4,0.0,,,,,1993,Oct,110.18333333333334,40.916666666666664
17760,Nov-93,528,Hole-in-Rock,9168,2.4,1.1,0.0,,,,,1993,Nov,110.18333333333334,40.916666666666664
17761,Dec-93,528,Hole-in-Rock,9168,3.5,1.1,1.9,,,,,1993,Dec,110.18333333333334,40.916666666666664
17762,Jan-94,528,Hole-in-Rock,9168,4.6,0.4,3.2,,,,,1994,Jan,110.18333333333334,40.916666666666664
17763,Feb-94,528,Hole-in-Rock,9168,5.0,1.8,3.8,,,,,1994,Feb,110.18333333333334,40.916666666666664
17764,Mar-94,528,Hole-in-Rock,9168,6.8,1.5,5.7,,,,,1994,Mar,110.18333333333334,40.916666666666664
17765,Apr-94,528,Hole-in-Rock,9168,8.3,2.4,6.4,,,,,1994,Apr,110.18333333333334,40.916666666666664
17766,May-94,528,Hole-in-Rock,9168,10.7,2.1,1.8,,,,,1994,May,110.18333333333334,40.916666666666664
17767,Jun-94,528,Hole-in-Rock,9168,12.8,0.2,0.0,,,,,1994,Jun,110.18333333333334,40.916666666666664
17768,Jul-94,528,Hole-in-Rock,9168,13.0,0.9,0.0,,,,,1994,Jul,110.18333333333334,40.916666666666664
17769,Aug-94,528,Hole-in-Rock,9168,13.9,2.5,0.0,,,,,1994,Aug,110.18333333333334,40.916666666666664
17770,Sep-94,528,Hole-in-Rock,9168,16.4,1.2,0.0,,,,,1994,Sep,110.18333333333334,40.916666666666664
17771,Oct-94,528,Hole-in-Rock,9168,0.0,4.2,0.0,,,,,1994,Oct,110.18333333333334,40.916666666666664
17772,Nov-94,528,Hole-in-Rock,9168,4.2,1.8,0.0,,,,,1994,Nov,110.18333333333334,40.916666666666664
17773,Dec-94,528,Hole-in-Rock,9168,6.0,0.3,2.1,,,,,1994,Dec,110.18333333333334,40.916666666666664
17774,Jan-95,528,Hole-in-Rock,9168,6.3,1.1,2.5,,,,,1995,Jan,110.18333333333334,40.916666666666664
17775,Feb-95,528,Hole-in-Rock,9168,7.4,1.3,4.1,,,,,1995,Feb,110.18333333333334,40.916666666666664
17776,Mar-95,528,Hole-in-Rock,9168,8.7,2.7,5.6,,,,,1995,Mar,110.18333333333334,40.916666666666664
17777,Apr-95,528,Hole-in-Rock,9168,11.4,3.1,7.2,,,,,1995,Apr,110.18333333333334,40.916666666666664
17778,May-95,528,Hole-in-Rock,9168,14.5,4.7,9.3,,,,,1995,May,110.18333333333334,40.916666666666664
